Account,Id,false
Account,IsDeleted,false
Account,MasterRecordId,false
Account,Name,false
Account,Type,false
Account,RecordTypeId,false
Account,ParentId,false
Account,BillingStreet,false
Account,BillingCity,false
Account,BillingState,false
Account,BillingPostalCode,false
Account,BillingCountry,false
Account,BillingLatitude,false
Account,BillingLongitude,false
Account,BillingGeocodeAccuracy,false
Account,ShippingStreet,false
Account,ShippingCity,false
Account,ShippingState,false
Account,ShippingPostalCode,false
Account,ShippingCountry,false
Account,ShippingLatitude,false
Account,ShippingLongitude,false
Account,ShippingGeocodeAccuracy,false
Account,Phone,false
Account,Fax,false
Account,AccountNumber,false
Account,Website,false
Account,PhotoUrl,false
Account,Sic,false
Account,Industry,false
Account,AnnualRevenue,false
Account,NumberOfEmployees,false
Account,Ownership,false
Account,TickerSymbol,false
Account,Description,false
Account,Rating,false
Account,Site,false
Account,OwnerId,false
Account,CreatedDate,false
Account,CreatedById,false
Account,LastModifiedDate,false
Account,LastModifiedById,false
Account,SystemModstamp,false
Account,LastActivityDate,false
Account,LastViewedDate,false
Account,LastReferencedDate,false
Account,IsCustomerPortal,false
Account,Jigsaw,false
Account,JigsawCompanyId,false
Account,AccountSource,false
Account,SicDesc,false
Account,ConnectionReceivedId,false
Account,ConnectionSentId,false
Account,A_M_Best_Rating__c,false
Account,Active__c,false
Insured__c,Recipient_First_Name__c,false,
Insured__c,Recipient_Last_Name__c,false,
Insured__c,Template_AOI__c,false,
Insured__c,IC_Allied_Share_Limits__c,false,
Insured__c,IC_Limit_Type__c,false,
Insured__c,GL_Claim_Limit_1__c,false,
Insured__c,GL_Claim_Limit_2__c,false,
Insured__c,Insured_Coverage_Test__c,false,
Insured__c,PC_Address_1__c,false,
Insured__c,PC_Address_2__c,false,
Insured__c,PC_City__c,false,
Insured__c,PC_Node_Name__c,false,
Insured__c,PC_State__c,false,
Insured__c,PC_Zip__c,false,
Insured__c,PFL_Claim_Limit_1__c,false,
Insured__c,PFL_Claim_Limit_2__c,false,
Insured__c,PFL_Policy_Limit_1__c,false,
Insured__c,PFL_Policy_Limit_2__c,false,
Insured__c,IC_Prior_Acts_End_Date__c,false,
Insured__c,IC_Prior_Acts_Start_Date__c,false,
Insured__c,Class_B_Comments__c,false,
Insured__c,Class_B_Paper_Work_Complete__c,false,
Insured__c,Class_B_Redeemed__c,false,
Insured__c,Date_Class_B_Redeemed__c,false,
Insured__c,Date_Paper_Work_Completed__c,false,
Insured__c,New_InsCoverage_Type__c,false,
Insured__c,New_Insured__c,false,
Insured__c,Website__c,false,
Insured__c,Create_Insured_Coverage__c,false,
Insured__c,IC_CP_Subclass__c,false,
Insured__c,Test__c,false,
Insured__c,Insured_Date_of_Birth__c,false,
Insured__c,IC_Entity_Org_Hierarchy__c,false,
Insured__c,SMUID__c,false,
Insured__c,SMUID_Owner__c,false,
Litigation__c,Id,false,
Litigation__c,IsDeleted,false,
Litigation__c,Name,false,
Litigation__c,CreatedDate,false,
Litigation__c,CreatedById,false,
Litigation__c,LastModifiedDate,false,
Litigation__c,LastModifiedById,false,
Litigation__c,SystemModstamp,false,
Litigation__c,LastActivityDate,false,
Litigation__c,LastViewedDate,false,
Litigation__c,LastReferencedDate,false,
Litigation__c,ConnectionReceivedId,false,
Litigation__c,ConnectionSentId,false,
Litigation__c,Adjuster_Email__c,false,
Litigation__c,Case_Number__c,false,
Litigation__c,Closed_Date__c,false,
Litigation__c,Court_Location__c,false,
Litigation__c,Court_Name__c,false,
Litigation__c,STD_Defense_Attorney_Name__c,false,
Litigation__c,Defense_Firm_Name__c,false,
Litigation__c,Description__c,false,
Litigation__c,Docket_Number__c,false,
Litigation__c,In_House_Attorney__c,false,
Litigation__c,Litigation_Flag__c,false,
Litigation__c,Claims__c,false,
Litigation__c,Location_of_Paper_File__c,false,
Litigation__c,Plaintiff_Attorney_Name__c,false,
Litigation__c,Plaintiff_Firm_Name__c,false,
Litigation__c,Received_Date__c,false,
Litigation__c,Status__c,false,
Litigation__c,Suit_Date__c,false,
Litigation__c,Type__c,false,
Litigation__c,Verdict__c,false,
Litigation__c,Accept_Reject_1__c,false,
Litigation__c,Accept_Reject_2__c,false,
Litigation__c,Accept_Reject_3__c,false,
Litigation__c,Demand__c,false,
Litigation__c,Mediation_Date__c,false,
Litigation__c,Punitive__c,false,
Litigation__c,Served_Date_2__c,false,
Litigation__c,Served_Date_3__c,false,
Litigation__c,Served_On_1__c,false,
Litigation__c,Served_On_2__c,false,
Litigation__c,Served_On_3__c,false,
Litigation__c,ID_Prior__c,false,
Litigation__c,Coverage_Counsel__c,false,
Litigation__c,Defendant_Attorney_Name__c,false,
Litigation__c,Defendant_Firm_Name__c,false,
Litigation__c,Defense_Attorney_Name_Background__c,false,
Litigation__c,Defense_Attorney_Name_RK__c,false,
Litigation__c,Defense_Attorney_Name__c,false,
Litigation__c,Defense_Firm_Name_Background__c,false,
Litigation__c,Judge_Address_Line_1__c,false,
Litigation__c,Judge_Address_Line_2__c,false,
Litigation__c,Judge_Address__c,false,
Litigation__c,Judge_City__c,false,
Litigation__c,Judge_Comments__c,false,
Litigation__c,Judge_Country__c,false,
Litigation__c,Judge_Email__c,false,
Litigation__c,Judge_Fax__c,false,
Litigation__c,Judge_Mobile_Phone__c,false,
Litigation__c,Judge_Name__c,false,
Litigation__c,Judge_Office_Phone_1__c,false,
Litigation__c,Judge_Office_Phone_2__c,false,
Litigation__c,Judge_Postal_Code__c,false,
Litigation__c,Judge_State__c,false,
Litigation__c,Judge_Website__c,false,
Litigation__c,Judge__c,false,
Litigation__c,Litigation_Comments__c,false,
Litigation__c,Litigation_Status__c,false,
Litigation__c,MCIC_Auto_Number__c,false,
Litigation__c,MCIC_County__c,false,
Litigation__c,MCIC_Court_Confirmed_Date__c,false,
Litigation__c,MCIC_Court_Date__c,false,
Litigation__c,MCIC_Court_Type__c,false,
Litigation__c,MCIC_Defendant_Attorney_Member_1__c,false,
Litigation__c,MCIC_Defendant_Attorney_Member_2__c,false,
Litigation__c,MCIC_Defendant_Attorney_Member_3__c,false,
Litigation__c,MCIC_Defendant_Law_Firm_Parent__c,false,
Litigation__c,MCIC_Defense_Attorney_Name__c,false,
Litigation__c,MCIC_Demand_Allegations__c,false,
Litigation__c,MCIC_Judge_Address__c,false,
Litigation__c,MCIC_Judge_City__c,false,
Litigation__c,MCIC_Judge_EID__c,false,
Litigation__c,MCIC_Judge_First_Name__c,false,
Litigation__c,MCIC_Judge_Last_Name__c,false,
Litigation__c,MCIC_Judge_Postal_Code__c,false,
Litigation__c,MCIC_Judge_State__c,false,
Litigation__c,MCIC_Judgement_Value_Date__c,false,
Litigation__c,MCIC_Judgement_Value_Maximum__c,false,
Litigation__c,MCIC_Judgement_Value_Minimum__c,false,
Litigation__c,MCIC_Jury_Selection_Date__c,false,
Litigation__c,MCIC_Litigation_Row_ID__c,false,
Litigation__c,MCIC_Matter_ID__c,false,
Litigation__c,MCIC_NYPH_Legal_Disposition_Date__c,false,
Litigation__c,MCIC_NYPH_Settlement_Amount__c,false,
Litigation__c,MCIC_Primary_c__c,false,
Litigation__c,MCIC_Settlement_Value_Date__c,false,
Litigation__c,MCIC_Settlement_Value_Maximum__c,false,
Litigation__c,MCIC_Settlement_Value_Minimum__c,false,
Litigation__c,MCIC_Status__c,false,
Litigation__c,MCIC_Trial_Date__c,false,
Litigation__c,MCIC_Venue_State__c,false,
Litigation__c,MCIC_Venue__c,false,
Litigation__c,Mediator_Address_Line_1__c,false,
Litigation__c,Mediator_Address_Line_2__c,false,
Litigation__c,Mediator_Arbitrator_Comments__c,false,
Litigation__c,Mediator_Arbitrator__c,false,
Litigation__c,Mediator_City__c,false,
Litigation__c,Mediator_Country__c,false,
Litigation__c,Mediator_Email__c,false,
Litigation__c,Mediator_Fax__c,false,
Litigation__c,Mediator_Mobile_Phone__c,false,
Litigation__c,Mediator_Office_Phone_1__c,false,
Litigation__c,Mediator_Office_Phone_2__c,false,
Litigation__c,Mediator_Postal_Code__c,false,
Litigation__c,Mediator_State__c,false,
Litigation__c,Mediator_Website__c,false,
Litigation__c,Plaintiff_Attorney__c,false,
Litigation__c,Venue_Country__c,false,
Litigation__c,MCIC_Claimant_Law_Firm_Parent__c,false,
Litigation__c,Flow_Claimant_Law_Firm__c,false,
Litigation__c,Flow_Defendant_Law_Firm__c,false,
Litigation__c,Note_of_Issue__c,false,
Lost_Earning_Loss_of_Earning_Capacity_B__c,Id,false,
Lost_Earning_Loss_of_Earning_Capacity_B__c,IsDeleted,false,
Lost_Earning_Loss_of_Earning_Capacity_B__c,Name,false,
Lost_Earning_Loss_of_Earning_Capacity_B__c,RecordTypeId,false,
Lost_Earning_Loss_of_Earning_Capacity_B__c,CreatedDate,false,
Lost_Earning_Loss_of_Earning_Capacity_B__c,CreatedById,false,
Lost_Earning_Loss_of_Earning_Capacity_B__c,LastModifiedDate,false,
Lost_Earning_Loss_of_Earning_Capacity_B__c,LastModifiedById,false,
Lost_Earning_Loss_of_Earning_Capacity_B__c,SystemModstamp,false,
Lost_Earning_Loss_of_Earning_Capacity_B__c,LastActivityDate,false,
Lost_Earning_Loss_of_Earning_Capacity_B__c,ConnectionReceivedId,false,
Lost_Earning_Loss_of_Earning_Capacity_B__c,ConnectionSentId,false,
Lost_Earning_Loss_of_Earning_Capacity_B__c,Reserve_Worksheet__c,false,
Lost_Earning_Loss_of_Earning_Capacity_B__c,Amount_Claimed__c,false,
Lost_Earning_Loss_of_Earning_Capacity_B__c,Lost_Earnings_Code__c,false,
Lost_Earning_Loss_of_Earning_Capacity_B__c,Other_Text__c,false,
Lost_Earning_Loss_of_Earning_Capacity_B__c,Past_Future_Lost_Loss_Earning__c,false,
Lost_Earning_Loss_of_Earning_Capacity_B__c,Settlement_Value_High__c,false,
Lost_Earning_Loss_of_Earning_Capacity_B__c,Settlement_Value_Low__c,false,
MCIC_Allocations__c,Id,false,
MCIC_Allocations__c,IsDeleted,false,
MCIC_Allocations__c,Name,false,
MCIC_Allocations__c,RecordTypeId,false,
MCIC_Allocations__c,CreatedDate,false,
MCIC_Allocations__c,CreatedById,false,
MCIC_Allocations__c,LastModifiedDate,false,
MCIC_Allocations__c,LastModifiedById,false,
MCIC_Allocations__c,SystemModstamp,false,
MCIC_Allocations__c,LastActivityDate,false,
MCIC_Allocations__c,LastViewedDate,false,
MCIC_Allocations__c,LastReferencedDate,false,
MCIC_Allocations__c,ConnectionReceivedId,false,
MCIC_Allocations__c,ConnectionSentId,false,
MCIC_Allocations__c,MCIC_Claim__c,false,
MCIC_Allocations__c,Allocation_Item__c,false,
MCIC_Allocations__c,Bypass_Save_Rules__c,false,
MCIC_Allocations__c,MCIC_Allocation_Entity__c,false,
MCIC_Allocations__c,MCIC_Allocation_percentage__c,false,
MCIC_Allocations__c,MCIC_Claim_ID__c,false,
MCIC_Allocations__c,MCIC_Clinical_Department__c,false,
MCIC_Allocations__c,MCIC_Clinical_Division__c,false,
MCIC_Allocations__c,MCIC_Facility_LookUp__c,false,
MCIC_Allocations__c,MCIC_ISO_Allocation__c,false,
MCIC_Allocations__c,MCIC_ISO_Code__c,false,
MCIC_Allocations__c,MCIC_Non_MCIC_Insured__c,false,
MCIC_Allocations__c,MCIC_TBD_Exists__c,false,
MCIC_Allocations__c,MCIC_TBD_Number_Roll_Up__c,false,
MCIC_Allocations__c,MCIC_Total_Clinical_Division_Allocation__c,false,
MCIC_Allocations__c,MCIC_Total_Facility_Allocation__c,false,
MCIC_Allocations__c,Record_Type_API_Name__c,false,
MCIC_Claimant__c,Id,false,
MCIC_Claimant__c,IsDeleted,false,
MCIC_Claimant__c,Name,false,
MCIC_Claimant__c,CreatedDate,false,
MCIC_Claimant__c,CreatedById,false,
MCIC_Claimant__c,LastModifiedDate,false,
MCIC_Claimant__c,LastModifiedById,false,
MCIC_Claimant__c,SystemModstamp,false,
MCIC_Claimant__c,LastActivityDate,false,
MCIC_Claimant__c,ConnectionReceivedId,false,
MCIC_Claimant__c,ConnectionSentId,false,
MCIC_Claimant__c,MCIC_Claim__c,false,
MCIC_Claimant__c,Age_on_Date_of_Loss__c,false,
MCIC_Claimant__c,Attorney_Parent_EID__c,false,
MCIC_Claimant__c,Attorney__c,false,
MCIC_Claimant__c,Bypass_Save_Rules__c,false,
MCIC_Claimant__c,Claimant_Account_Date_of_Birth_Formula__c,false,
MCIC_Claimant__c,Claimant_Account_Date_of_Death__c,false,
MCIC_Claimant__c,Claimant_Account_Type__c,false,
MCIC_Claimant__c,Claimant_Age__c,false,
MCIC_Claimant__c,Claimant_Attorney_Comments__c,false,
MCIC_Claimant__c,Claimant_Law_Firm_Name__c,false,
MCIC_Claimant__c,Current_Occupation__c,false,
MCIC_Claimant__c,Current_Race__c,false,
MCIC_Claimant__c,Litigation__c,false,
MCIC_Claimant__c,MCIC_Address_Line_1__c,false,
MCIC_Claimant__c,MCIC_Address_Line_2__c,false,
MCIC_Claimant__c,MCIC_Age__c,false,
MCIC_Claimant__c,MCIC_Age_of_Dependents__c,false,
MCIC_Claimant__c,MCIC_Alternate_Claimant_Attorney__c,false,
MCIC_Claimant__c,MCIC_Annual_Earnings__c,false,
MCIC_Claimant__c,MCIC_Attorney_Address_Line_1__c,false,
MCIC_Claimant__c,MCIC_Attorney_Address_Line_2__c,false,
MCIC_Claimant__c,MCIC_Attorney_City__c,false,
MCIC_Claimant__c,MCIC_Attorney_EID__c,false,
MCIC_Claimant__c,MCIC_Attorney_Fax__c,false,
MCIC_Claimant__c,MCIC_Attorney_Firm__c,false,
MCIC_Claimant__c,MCIC_Attorney_First_Name__c,false,
MCIC_Claimant__c,MCIC_Attorney_Last_Name__c,false,
MCIC_Claimant__c,MCIC_Attorney_Phone__c,false,
MCIC_Claimant__c,MCIC_Attorney_Postal_Code__c,false,
MCIC_Claimant__c,MCIC_Attorney_State__c,false,
MCIC_Claimant__c,MCIC_City__c,false,
MCIC_Claimant__c,MCIC_Claimant_Account__c,false,
MCIC_Claimant__c,MCIC_Claimant_Account_address_1_Changed__c,false,
MCIC_Claimant__c,MCIC_Claimant_Attorney_Firm__c,false,
MCIC_Claimant__c,MCIC_Claimant_Attorney__c,false,
MCIC_Claimant__c,MCIC_Claimant_Contact__c,false,
MCIC_Claimant__c,MCIC_Claimant_EID__c,false,
MCIC_Claimant__c,MCIC_Claimant_Law_Firm_Name__c,false,
MCIC_Claimant__c,MCIC_Claimant_Lawyer_Name__c,false,
MCIC_Claimant__c,MCIC_Claimant_Row_ID__c,false,
MCIC_Claimant__c,MCIC_Claimant_Type__c,false,
MCIC_Claimant__c,MCIC_Claimant__c,false,
MCIC_Claimant__c,MCIC_Country__c,false,
MCIC_Claimant__c,MCIC_Current_Attorney_Email__c,false,
MCIC_Claimant__c,MCIC_Current_Attorney_Fax__c,false,
MCIC_Claimant__c,MCIC_Current_Attorney_Firm_Address_1__c,false,
MCIC_Claimant__c,MCIC_Current_Attorney_Firm_Address_2__c,false,
MCIC_Claimant__c,MCIC_Current_Attorney_Firm_City__c,false,
MCIC_Claimant__c,MCIC_Current_Attorney_Firm_Country__c,false,
MCIC_Claimant__c,MCIC_Current_Attorney_Firm_Postal_Code__c,false,
MCIC_Claimant__c,MCIC_Current_Attorney_Firm_State__c,false,
MCIC_Claimant__c,MCIC_Current_Attorney_Firm_Website__c,false,
MCIC_Claimant__c,MCIC_Current_Attorney_Mobile_Phone__c,false,
MCIC_Claimant__c,MCIC_Current_Attorney_Office_Phone_1__c,false,
MCIC_Claimant__c,MCIC_Current_Attorney_Office_Phone_2__c,false,
MCIC_Claimant__c,MCIC_Current_Attorney__c,false,
MCIC_Claimant__c,MCIC_Current_Claimant_Address1_Formula__c,false,
MCIC_Claimant__c,MCIC_Current_Claimant_Address_2_Formula__c,false,
MCIC_Claimant__c,MCIC_Current_Claimant_Age__c,false,
MCIC_Claimant__c,MCIC_Current_Claimant_City__c,false,
MCIC_Claimant__c,MCIC_Current_Claimant_Date_of_Birth__c,false,
MCIC_Claimant__c,MCIC_Current_Claimant_Email__c,false,
MCIC_Claimant__c,MCIC_Current_Claimant_Fax__c,false,
MCIC_Claimant__c,MCIC_Current_Claimant_First_Name_Formula__c,false,
MCIC_Claimant__c,MCIC_Current_Claimant_Full_Name_Formula__c,false,
MCIC_Claimant__c,MCIC_Current_Claimant_Gender__c,false,
MCIC_Claimant__c,MCIC_Current_Claimant_Home_Phone__c,false,
MCIC_Claimant__c,MCIC_Current_Claimant_Last_Name_Formula__c,false,
MCIC_Claimant__c,MCIC_Current_Claimant_Mobile_Phone__c,false,
MCIC_Claimant__c,MCIC_Current_Claimant_Postal_Code__c,false,
MCIC_Claimant__c,MCIC_Current_Claimant_Social_Security__c,false,
MCIC_Claimant__c,MCIC_Current_Claimant_State__c,false,
MCIC_Claimant__c,MCIC_Current_Claimant_Work_Phone__c,false,
MCIC_Claimant__c,MCIC_Current_Firm_Name__c,false,
MCIC_Claimant__c,MCIC_Damage_Description__c,false,
MCIC_Claimant__c,MCIC_Date_of_Birth__c,false,
MCIC_Claimant__c,MCIC_Deceased__c,false,
MCIC_Claimant__c,MCIC_Email__c,false,
MCIC_Claimant__c,MCIC_Encounter_Number__c,false,
MCIC_Claimant__c,MCIC_First_Name__c,false,
MCIC_Claimant__c,MCIC_Gender__c,false,
MCIC_Claimant__c,MCIC_HICN__c,false,
MCIC_Claimant__c,MCIC_Health_Insurance_Type__c,false,
MCIC_Claimant__c,MCIC_Health_Medical_Insurer_Lien_Amount__c,false,
MCIC_Claimant__c,MCIC_Health_Medical_Insurer_Lien__c,false,
MCIC_Claimant__c,MCIC_Health_Medical_Insurer__c,false,
MCIC_Claimant__c,MCIC_Health_Medical_Policy_Number__c,false,
MCIC_Claimant__c,MCIC_Home_Phone__c,false,
MCIC_Claimant__c,MCIC_Injury_Description__c,false,
MCIC_Claimant__c,MCIC_Last_Name__c,false,
MCIC_Claimant__c,MCIC_Litigation_ID__c,false,
MCIC_Claimant__c,MCIC_MRN_SRC__c,false,
MCIC_Claimant__c,MCIC_Marital_Status__c,false,
MCIC_Claimant__c,MCIC_Medical_Record_Number__c,false,
MCIC_Claimant__c,MCIC_Middle_Initial__c,false,
MCIC_Claimant__c,MCIC_Mobile_Phone__c,false,
MCIC_Claimant__c,MCIC_Number_of_Dependents__c,false,
MCIC_Claimant__c,MCIC_Occupation__c,false,
MCIC_Claimant__c,MCIC_Other_Claimant_Concerns__c,false,
MCIC_Claimant__c,MCIC_Postal_Code__c,false,
MCIC_Claimant__c,MCIC_Primary__c,false,
MCIC_Claimant__c,MCIC_Race__c,false,
MCIC_Claimant__c,MCIC_SSN__c,false,
MCIC_Claimant__c,MCIC_State__c,false,
MCIC_Claimant__c,MCIC_Work_Phone__c,false,
MCIC_Claimant__c,MMSEA_SSN_Formula__c,false,
MCIC_Claimant__c,MSP_Days_Since_Last_Query__c,false,
MCIC_Claimant__c,MSP_Query_Candidate__c,false,
MCIC_Claimant__c,MSP_Query_Data_Status__c,false,
MCIC_Claimant__c,MSP_Query_Indicator__c,false,
MCIC_Claimant__c,Count_Medicare_Transmissions__c,false,
MCIC_Claimant__c,MSP_Last_Query_Date__c,false,
MCIC_Claimant__c,MCIC_Occurrence_Number_Formula__c,false,
MCIC_Claimant__c,MCIC_Bypass_CCC_Save_Rules__c,false,
MCIC_Claimant__c,Update_from_Account__c,false,
MCIC_Claimant__c,Date_Of_Birth__c,false,
MCIC_Claimant__c,SSN__c,false,
MCIC_Claimant__c,InformationNotRequired__c,false,
MCIC_Claimant__c,Medicare_Secondary_Payer__c,false,
MCIC_Claimant__c,Alternate_Claimant_Attorney__c,false,
MCIC_Claimant__c,Alternate_Claimant_Counsel_Comment__c,false,
MCIC_Claimant__c,Alternate_Claimant_Counsel__c,false,
MCIC_Claimant__c,Alternate_Claimant_Law_Firm__c,false,
MCIC_Class__c,Id,false,
MCIC_Class__c,OwnerId,false,
MCIC_Class__c,IsDeleted,false,
MCIC_Class__c,Name,false,
MCIC_Class__c,CreatedDate,false,
MCIC_Class__c,CreatedById,false,
MCIC_Class__c,LastModifiedDate,false,
MCIC_Class__c,LastModifiedById,false,
MCIC_Class__c,SystemModstamp,false,
MCIC_Class__c,LastActivityDate,false,
MCIC_Class__c,LastViewedDate,false,
MCIC_Class__c,LastReferencedDate,false,
MCIC_Class__c,ConnectionReceivedId,false,
MCIC_Class__c,ConnectionSentId,false,
MCIC_Class__c,Class_Category__c,false,
MCIC_Class__c,Class_Type__c,false,
MCIC_Class__c,MCIC_Class__c,false,
MCIC_Class__c,Order__c,false,
MCIC_Defendant__c,Id,false,
MCIC_Defendant__c,IsDeleted,false,
MCIC_Defendant__c,Name,false,
MCIC_Defendant__c,RecordTypeId,false,
MCIC_Defendant__c,CreatedDate,false,
MCIC_Defendant__c,CreatedById,false,
MCIC_Defendant__c,LastModifiedDate,false,
MCIC_Defendant__c,LastModifiedById,false,
MCIC_Defendant__c,SystemModstamp,false,
MCIC_Defendant__c,LastActivityDate,false,
MCIC_Defendant__c,LastViewedDate,false,
MCIC_Defendant__c,LastReferencedDate,false,
MCIC_Defendant__c,ConnectionReceivedId,false,
MCIC_Defendant__c,ConnectionSentId,false,
MCIC_Defendant__c,MCIC_Claim__c,false,
MCIC_Defendant__c,Bypass_Save_Rules__c,false,
MCIC_Defendant__c,Claim_Number_Text__c,false,
MCIC_Defendant__c,Community_Physician_Defendant__c,false,
MCIC_Defendant__c,Community_Physician_Insured__c,false,
MCIC_Defendant__c,Country__c,false,
MCIC_Defendant__c,Coverage_Type__c,false,
MCIC_Defendant__c,Date_Coverage_Last_Updated__c,false,
MCIC_Defendant__c,Date_Of_Claim__c,false,
MCIC_Defendant__c,Def_Inv_Pty_Ent_Wit_Hyperlink_formula__c,false,
MCIC_Defendant__c,Defendant_Attorney_Comments__c,false,
MCIC_Defendant__c,Defendant_Attorney_Name_Formula__c,false,
MCIC_Defendant__c,Defendant_Comment__c,false,
MCIC_Defendant__c,Defendant_Home_Phone__c,false,
MCIC_Defendant__c,Defendant_Record_Type_Name__c,false,
MCIC_Defendant__c,Defendant_Work_Phone__c,false,
MCIC_Defendant__c,Departmental_Unit__c,false,
MCIC_Defendant__c,Entity_Coverage__c,false,
MCIC_Defendant__c,ISO_Code_Description__c,false,
MCIC_Defendant__c,Insured_Category__c,false,
MCIC_Defendant__c,Last_Coverage_Verified_By__c,false,
MCIC_Defendant__c,Last_Coverage_Verified_Date_Time__c,false,
MCIC_Defendant__c,Litigation_Defense_Counsel_Formula__c,false,
MCIC_Defendant__c,Litigation_Formula__c,false,
MCIC_Defendant__c,Litigation__c,false,
MCIC_Defendant__c,MCIC_Alternate_Address_2__c,false,
MCIC_Defendant__c,MCIC_Alternate_Address__c,false,
MCIC_Defendant__c,MCIC_Alternate_City__c,false,
MCIC_Defendant__c,MCIC_Alternate_Email_Address__c,false,
MCIC_Defendant__c,MCIC_Alternate_Extn_1__c,false,
MCIC_Defendant__c,MCIC_Alternate_Extn_2__c,false,
MCIC_Defendant__c,MCIC_Alternate_Fax_No__c,false,
MCIC_Defendant__c,MCIC_Alternate_Mobile_Phone_No__c,false,
MCIC_Defendant__c,MCIC_Alternate_Name_on_Suit__c,false,
MCIC_Defendant__c,MCIC_Alternate_Office_Phone_No_1__c,false,
MCIC_Defendant__c,MCIC_Alternate_Office_Phone_No_2__c,false,
MCIC_Defendant__c,MCIC_Alternate_State__c,false,
MCIC_Defendant__c,MCIC_Alternate_Zip__c,false,
MCIC_Defendant__c,MCIC_BillCertificationNumber_Formula__c,false,
MCIC_Defendant__c,MCIC_Bill_Policy_Certificate_Number__c,false,
MCIC_Defendant__c,MCIC_CRMS_Entity_ID__c,false,
MCIC_Defendant__c,MCIC_Claim_Hist_Reason_for_Removal_Notes__c,false,
MCIC_Defendant__c,MCIC_Class_B__c,false,
MCIC_Defendant__c,MCIC_Class__c,false,
MCIC_Defendant__c,MCIC_Community_Doctor__c,false,
MCIC_Defendant__c,MCIC_Community_Physician_Risk_Program_Yr__c,false,
MCIC_Defendant__c,MCIC_Coverage_Verification_Date__c,false,
MCIC_Defendant__c,MCIC_Coverage_Verification__c,false,
MCIC_Defendant__c,MCIC_D_Unit_at_Institution__c,false,
MCIC_Defendant__c,MCIC_Date_Rpt_to_Natl_Practicioner_DB__c,false,
MCIC_Defendant__c,MCIC_Date_Served__c,false,
MCIC_Defendant__c,MCIC_Date_of_Resolution__c,false,
MCIC_Defendant__c,MCIC_Defendant_Attorney_EID__c,false,
MCIC_Defendant__c,MCIC_Defendant_Attorney_Firm__c,false,
